time,Temp,Flow
4041.633,491.188,23.249
4041.833,491.177,23.249
4042.034,491.177,23.249
4042.233,491.181,23.249
4042.433,491.181,23.25
4042.634,491.174,23.25
4042.833,491.174,23.25
4043.033,491.174,23.25
4043.233,491.167,23.251
4043.433,491.167,23.251
4043.633,491.16,23.251
4043.834,491.16,23.251
4044.034,491.156,23.252
4044.233,491.153,23.252
4044.433,491.153,23.252
4044.634,491.149,23.253
4044.834,491.149,23.253
4045.034,491.142,23.253
4045.233,491.139,23.253
4045.434,491.139,23.254
4045.634,491.139,23.254
4045.833,491.139,23.254
4046.033,491.125,23.254
4046.233,491.122,23.255
4046.433,491.122,23.255
4046.635,491.118,23.255
4046.833,491.118,23.255
4047.034,491.118,23.256
4047.233,491.118,23.256
4047.433,491.118,23.256
4047.633,491.111,23.257
4047.833,491.111,23.257
4048.033,491.111,23.257
4048.233,491.111,23.257
4048.433,491.101,23.258
4048.633,491.101,23.258
4048.833,491.101,23.258
4049.033,491.09,23.258
4049.233,491.09,23.259
4049.434,491.083,23.259
4049.633,491.083,23.259
4049.833,491.08,23.26
4050.033,491.076,23.26
4050.233,491.076,23.26
4050.433,491.069,23.26
4050.633,491.069,23.261
4050.834,491.073,23.261
4051.033,491.073,23.261
4051.234,491.063,23.261
4051.433,491.063,23.262
4051.633,491.063,23.262
4051.833,491.059,23.262
4052.034,491.059,23.262
4052.233,491.056,23.263
4052.433,491.049,23.263
4052.633,491.049,23.263
4052.833,491.038,23.264
4053.034,491.038,23.264
4053.233,491.038,23.264
4053.433,491.035,23.264
4053.633,491.035,23.265
4053.833,491.035,23.265
4054.034,491.035,23.265
4054.234,491.028,23.265
4054.434,491.028,23.266
4054.634,491.028,23.266
4054.833,491.014,23.266
4055.033,491.014,23.266
4055.233,491.014,23.267
4055.433,491.014,23.267
4055.633,491.01,23.267
4055.834,491.01,23.267
4056.033,491.01,23.268
4056.233,490.997,23.268
4056.434,490.997,23.268
4056.633,490.99,23.269
4056.834,490.99,23.269
4057.033,490.986,23.269
4057.234,490.99,23.269
4057.433,490.99,23.27
4057.633,490.983,23.27
4057.833,490.983,23.27
4058.035,490.979,23.27
4058.233,490.979,23.271
4058.433,490.979,23.271
4058.633,490.965,23.271
4058.833,490.965,23.271
4059.033,490.962,23.272
4059.234,490.955,23.272
4059.434,490.955,23.272
4059.633,490.955,23.272
4059.833,490.948,23.273
4060.033,490.948,23.273
4060.234,490.951,23.273
4060.433,490.951,23.274
4060.633,490.934,23.274
4060.833,490.938,23.274
4061.033,490.938,23.274
4061.233,490.927,23.275
4061.433,490.927,23.275
4061.633,490.927,23.275
4061.833,490.924,23.275
4062.033,490.924,23.276
4062.233,490.92,23.276
4062.433,490.913,23.276
4062.634,490.913,23.276
4062.834,490.913,23.277
4063.033,490.913,23.277
4063.233,490.913,23.277
4063.433,490.899,23.277
4063.633,490.899,23.278
4063.833,490.896,23.278
4064.034,490.896,23.278
4064.233,490.896,23.278
4064.434,490.889,23.279
4064.634,490.889,23.279
4064.834,490.882,23.279
4065.033,490.882,23.279
4065.233,490.882,23.28
4065.433,490.875,23.28
4065.634,490.875,23.28
4065.833,490.868,23.281
4066.034,490.868,23.281
4066.233,490.868,23.281
4066.434,490.858,23.281
4066.634,490.858,23.282
4066.833,490.851,23.282
4067.034,490.851,23.282
4067.234,490.844,23.282
4067.433,490.844,23.283
4067.633,490.844,23.283
4067.833,490.847,23.283
4068.033,490.847,23.283
4068.233,490.83,23.284
4068.433,490.83,23.284
4068.633,490.83,23.284
4068.833,490.826,23.284
4069.033,490.826,23.285
4069.233,490.823,23.285
4069.434,490.823,23.285
4069.634,490.819,23.285
4069.833,490.819,23.286
4070.033,490.819,23.286
4070.233,490.809,23.286
4070.433,490.809,23.286
4070.633,490.806,23.287
4070.834,490.806,23.287
4071.033,490.799,23.287
4071.233,490.795,23.287
4071.433,490.795,23.288
4071.633,490.792,23.288
4071.834,490.792,23.288
4072.034,490.778,23.288
4072.233,490.778,23.289
4072.433,490.778,23.289
4072.633,490.778,23.289
4072.833,490.778,23.289
4073.033,490.771,23.29
4073.233,490.771,23.29
4073.433,490.764,23.29
4073.634,490.76,23.29
4073.834,490.76,23.291
4074.033,490.76,23.291
4074.234,490.76,23.291
4074.434,490.75,23.291
4074.634,490.75,23.292
4074.834,490.75,23.292
4075.033,490.743,23.292
4075.233,490.743,23.292
4075.433,490.736,23.293
4075.633,490.736,23.293
4075.833,490.736,23.293
4076.033,490.729,23.293
4076.233,490.729,23.294
4076.434,490.729,23.294
4076.633,490.729,23.294
4076.834,490.719,23.294
4077.034,490.712,23.295
4077.233,490.712,23.295
4077.434,490.712,23.295
4077.634,490.712,23.295
4077.833,490.701,23.296
4078.034,490.701,23.296
4078.234,490.701,23.296
4078.433,490.694,23.296
4078.633,490.694,23.297
4078.833,490.691,23.297
4079.034,490.691,23.297
4079.233,490.688,23.297
4079.433,490.688,23.298
4079.633,490.681,23.298
4079.833,490.67,23.298
4080.033,490.67,23.298
4080.233,490.663,23.299
4080.434,490.663,23.299
4080.633,490.667,23.299
4080.833,490.667,23.299
4081.034,490.66,23.3
4081.233,490.649,23.3
4081.434,490.649,23.3
4081.633,490.653,23.3
4081.834,490.653,23.301
4082.033,490.642,23.301
4082.234,490.639,23.301
4082.433,490.639,23.301
4082.633,490.635,23.302
4082.834,490.635,23.302
4083.035,490.632,23.302
4083.233,490.632,23.302
4083.433,490.632,23.303
4083.633,490.622,23.303
4083.834,490.622,23.303
4084.033,490.615,23.303
4084.233,490.615,23.304
4084.433,490.615,23.304
4084.634,490.604,23.304
4084.833,490.604,23.304
4085.034,490.604,23.305
4085.233,490.604,23.305
4085.433,490.594,23.305
4085.634,490.597,23.305
4085.833,490.597,23.306
4086.033,490.583,23.306
4086.233,490.583,23.306
4086.433,490.58,23.306
4086.633,490.58,23.307
4086.833,490.58,23.307
4087.033,490.563,23.307
4087.233,490.563,23.307
4087.434,490.559,23.307
4087.634,490.559,23.308
4087.833,490.559,23.308
4088.033,490.556,23.308
4088.233,490.556,23.308
4088.433,490.545,23.309
4088.633,490.545,23.309
4088.833,490.545,23.309
4089.033,490.545,23.309
4089.233,490.545,23.31
4089.433,490.542,23.31
4089.633,490.542,23.31
4089.833,490.542,23.31
4090.034,490.531,23.311
4090.233,490.531,23.311
4090.434,490.528,23.311
4090.633,490.521,23.311
4090.833,490.521,23.312
4091.033,490.517,23.312
4091.234,490.514,23.312
4091.433,490.514,23.312
4091.633,490.51,23.313
4091.834,490.51,23.313
4092.033,490.503,23.313
4092.233,490.5,23.313
4092.433,490.5,23.314
4092.633,490.497,23.314
4092.833,490.49,23.314
4093.033,490.49,23.314
4093.233,490.49,23.315
4093.433,490.49,23.315
4093.633,490.483,23.315
4093.834,490.483,23.315
4094.034,490.483,23.315
4094.233,490.472,23.316
4094.433,490.472,23.316
4094.633,490.465,23.316
4094.833,490.465,23.316
4095.034,490.465,23.317
4095.233,490.458,23.317
4095.433,490.458,23.317
4095.633,490.455,23.317
4095.833,490.455,23.318
4096.033,490.451,23.318
4096.234,490.444,23.318
4096.434,490.444,23.318
4096.633,490.444,23.319
4096.833,490.444,23.319
4097.033,490.441,23.319
4097.233,490.441,23.319
4097.434,490.434,23.32
4097.633,490.431,23.32
4097.834,490.431,23.32
4098.033,490.42,23.32
4098.234,490.42,23.321
4098.434,490.42,23.321
4098.633,490.42,23.321
4098.833,490.413,23.321
4099.033,490.406,23.321
4099.233,490.406,23.322
4099.433,490.399,23.322
4099.634,490.399,23.322
4099.833,490.396,23.322
4100.033,490.396,23.323
4100.234,490.399,23.323
4100.433,490.389,23.323
4100.633,490.389,23.323
4100.833,490.389,23.324
4101.033,490.389,23.324
4101.233,490.382,23.324
4101.433,490.378,23.324
4101.633,490.378,23.324
4101.834,490.375,23.325
4102.033,490.375,23.325
4102.234,490.368,23.325
4102.433,490.368,23.325
4102.633,490.365,23.326
4102.833,490.361,23.326
4103.033,490.361,23.326
4103.234,490.354,23.326
4103.434,490.354,23.327
4103.634,490.354,23.327
4103.833,490.354,23.327
4104.034,490.354,23.327
4104.234,490.347,23.327
4104.433,490.347,23.328
4104.633,490.34,23.328
4104.834,490.337,23.328
4105.033,490.337,23.328
4105.234,490.333,23.329
4105.434,490.333,23.329
4105.633,490.333,23.329
4105.833,490.319,23.329
4106.033,490.319,23.33
4106.233,490.319,23.33
4106.434,490.319,23.33
4106.633,490.309,23.33
4106.833,490.309,23.33
4107.033,490.309,23.331
4107.233,490.309,23.331
4107.433,490.309,23.331
4107.634,490.299,23.331
4107.833,490.299,23.332
4108.033,490.295,23.332
4108.233,490.285,23.332
4108.433,490.285,23.332
4108.633,490.288,23.333
4108.833,490.288,23.333
4109.034,490.281,23.333
4109.234,490.281,23.333
4109.434,490.281,23.333
4109.633,490.274,23.334
4109.835,490.274,23.334
4110.033,490.267,23.334
4110.233,490.267,23.334
4110.433,490.264,23.335
4110.634,490.264,23.335
4110.833,490.264,23.335
4111.033,490.253,23.335
4111.234,490.253,23.336
4111.434,490.257,23.336
4111.634,490.257,23.336
4111.833,490.253,23.336
4112.033,490.243,23.336
4112.233,490.243,23.337
4112.433,490.24,23.337
4112.634,490.24,23.337
4112.833,490.233,23.337
4113.033,490.24,23.338
4113.233,490.24,23.338
4113.434,490.229,23.338
4113.633,490.229,23.338
4113.833,490.219,23.338
4114.033,490.222,23.339
4114.233,490.222,23.339
4114.433,490.215,23.339
4114.634,490.215,23.339
4114.834,490.212,23.34
4115.034,490.212,23.34
4115.233,490.212,23.34
4115.433,490.212,23.34
4115.633,490.212,23.34
4115.834,490.212,23.341
4116.034,490.212,23.341
4116.233,490.198,23.341
4116.433,490.198,23.341
4116.633,490.198,23.342
4116.833,490.194,23.342
4117.033,490.194,23.342
4117.233,490.187,23.342
4117.433,490.187,23.342
4117.634,490.184,23.343
4117.833,490.184,23.343
4118.033,490.184,23.343
4118.233,490.177,23.343
4118.433,490.177,23.344
4118.633,490.177,23.344
4118.833,490.177,23.344
4119.033,490.177,23.344
4119.233,490.17,23.344
4119.434,490.17,23.345
4119.633,490.17,23.345
4119.834,490.167,23.345
4120.034,490.167,23.345
4120.233,490.16,23.346
4120.433,490.153,23.346
4120.633,490.153,23.346
4120.833,490.153,23.346
4121.034,490.153,23.346
4121.233,490.153,23.347
4121.434,490.153,23.347
4121.634,490.153,23.347
4121.833,490.153,23.347
4122.033,490.146,23.348
4122.233,490.146,23.348
4122.433,490.142,23.348
4122.633,490.139,23.348
4122.833,490.139,23.348
4123.033,490.135,23.349
4123.233,490.128,23.349
4123.433,490.128,23.349
4123.633,490.128,23.349
4123.833,490.128,23.35
4124.034,490.121,23.35
4124.233,490.121,23.35
4124.433,490.121,23.35
4124.633,490.118,23.35
4124.833,490.118,23.351
4125.033,490.115,23.351
4125.233,490.115,23.351
4125.434,490.115,23.351
4125.633,490.108,23.352
4125.833,490.108,23.352
4126.033,490.104,23.352
4126.233,490.104,23.352
4126.433,490.097,23.352
4126.633,490.097,23.353
4126.833,490.097,23.353
4127.033,490.094,23.353
4127.233,490.094,23.353
4127.434,490.087,23.353
4127.634,490.087,23.354
4127.833,490.087,23.354
4128.033,490.087,23.354
4128.233,490.087,23.354
4128.433,490.08,23.355
4128.633,490.08,23.355
4128.834,490.076,23.355
4129.033,490.073,23.355
4129.233,490.073,23.355
4129.433,490.073,23.356
4129.633,490.073,23.356
4129.834,490.066,23.356
4130.033,490.066,23.356
4130.233,490.062,23.356
4130.433,490.062,23.357
4130.633,490.062,23.357
4130.833,490.059,23.357
4131.033,490.059,23.357
4131.234,490.052,23.358
4131.434,490.052,23.358
4131.633,490.052,23.358
4131.833,490.042,23.358
4132.034,490.042,23.358
4132.233,490.038,23.359
4132.434,490.038,23.359
4132.634,490.035,23.359
4132.833,490.031,23.359
4133.034,490.031,23.359
4133.233,490.028,23.36
4133.435,490.028,23.36
4133.633,490.028,23.36
4133.834,490.021,23.36
4134.033,490.021,23.361
4134.234,490.017,23.361
4134.435,490.017,23.361
4134.634,490.021,23.361
4134.833,490.021,23.361
4135.033,490.021,23.362
4135.233,490.003,23.362
4135.434,490.003,23.362
4135.634,490.003,23.362
4135.833,490.003,23.362
4136.033,490,23.363
4136.233,490,23.363
4136.434,490,23.363
4136.633,489.993,23.363
4136.834,489.993,23.364
4137.033,489.986,23.364
4137.233,489.986,23.364
4137.433,489.986,23.364
4137.634,489.986,23.364
4137.833,489.986,23.365
4138.033,489.969,23.365
4138.233,489.969,23.365
4138.433,489.972,23.365
4138.633,489.972,23.365
4138.834,489.972,23.366
4139.034,489.969,23.366
4139.233,489.969,23.366
4139.433,489.962,23.366
4139.634,489.962,23.366
4139.834,489.962,23.367
4140.034,489.962,23.367
4140.233,489.958,23.367
4140.433,489.951,23.367
4140.634,489.951,23.367
4140.833,489.944,23.368
4141.034,489.944,23.368
4141.233,489.941,23.368
4141.433,489.941,23.368
4141.633,489.941,23.368
4141.833,489.937,23.369
4142.033,489.937,23.369
4142.233,489.934,23.369
4142.433,489.934,23.369
4142.633,489.927,23.369
4142.833,489.924,23.37
4143.034,489.924,23.37
4143.233,489.917,23.37
4143.434,489.917,23.37
4143.634,489.91,23.371
4143.833,489.913,23.371
4144.033,489.913,23.371
4144.233,489.906,23.371
4144.434,489.906,23.371
4144.633,489.903,23.372
4144.833,489.892,23.372
4145.033,489.892,23.372
4145.233,489.892,23.372
4145.433,489.892,23.372
4145.634,489.889,23.373
4145.833,489.882,23.373
4146.033,489.882,23.373
4146.233,489.875,23.373
4146.434,489.875,23.373
4146.634,489.871,23.374
4146.834,489.871,23.374
4147.033,489.871,23.374
4147.233,489.864,23.374
4147.434,489.864,23.374
4147.634,489.864,23.375
4147.833,489.864,23.375
4148.033,489.864,23.375
4148.234,489.851,23.375
4148.434,489.851,23.375
4148.634,489.847,23.376
4148.833,489.847,23.376
4149.033,489.84,23.376
4149.233,489.833,23.376
4149.434,489.833,23.376
4149.633,489.837,23.377
4149.833,489.83,23.377
4150.033,489.83,23.377
4150.233,489.823,23.377
4150.433,489.823,23.377
4150.633,489.823,23.378
4150.834,489.816,23.378
4151.033,489.816,23.378
4151.233,489.809,23.378
4151.433,489.805,23.378
4151.633,489.805,23.379
4151.833,489.809,23.379
4152.033,489.809,23.379
4152.233,489.809,23.379
4152.434,489.792,23.379
4152.633,489.792,23.38
4152.833,489.792,23.38
4153.033,489.785,23.38
4153.233,489.785,23.38
4153.433,489.781,23.38
4153.633,489.781,23.381
4153.833,489.781,23.381
4154.033,489.774,23.381
4154.233,489.774,23.381
4154.434,489.767,23.381
4154.634,489.767,23.382
4154.833,489.767,23.382
4155.033,489.76,23.382
4155.235,489.76,23.382
4155.434,489.757,23.382
4155.634,489.757,23.383
4155.833,489.757,23.383
4156.033,489.739,23.383
4156.233,489.739,23.383
4156.433,489.736,23.383
4156.633,489.736,23.384
4156.834,489.736,23.384
4157.033,489.729,23.384
4157.233,489.729,23.384
4157.433,489.729,23.384
4157.633,489.722,23.385
4157.833,489.722,23.385
4158.033,489.719,23.385
4158.234,489.719,23.385
4158.434,489.708,23.385
4158.633,489.708,23.386
4158.833,489.708,23.386
4159.033,489.705,23.386
4159.234,489.705,23.386
4159.433,489.701,23.386
4159.633,489.694,23.386
4159.833,489.694,23.387
4160.033,489.691,23.387
4160.234,489.691,23.387
4160.433,489.68,23.387
4160.633,489.684,23.387
4160.834,489.684,23.388
4161.033,489.673,23.388
4161.234,489.673,23.388
4161.433,489.673,23.388
4161.633,489.67,23.388
4161.833,489.67,23.389
4162.033,489.67,23.389
4162.234,489.67,23.389
4162.433,489.66,23.389
4162.633,489.646,23.389
4162.833,489.646,23.39
4163.033,489.646,23.39
4163.234,489.646,23.39
4163.433,489.646,23.39
4163.633,489.632,23.39
4163.833,489.632,23.391
4164.033,489.639,23.391
4164.233,489.639,23.391
4164.433,489.625,23.391
4164.633,489.628,23.391
4164.833,489.628,23.391
4165.033,489.618,23.392
4165.235,489.618,23.392
4165.435,489.614,23.392
4165.634,489.614,23.392
4165.833,489.614,23.392
4166.033,489.604,23.393
4166.233,489.604,23.393
4166.433,489.604,23.393
4166.633,489.604,23.393
4166.833,489.604,23.393
4167.033,489.59,23.394
4167.233,489.59,23.394
4167.434,489.59,23.394
4167.633,489.587,23.394
4167.833,489.587,23.394
4168.033,489.583,23.394
4168.234,489.583,23.395
4168.434,489.573,23.395
4168.634,489.573,23.395
4168.833,489.573,23.395
4169.033,489.569,23.395
4169.233,489.569,23.396
4169.433,489.562,23.396
4169.634,489.559,23.396
4169.833,489.559,23.396
4170.033,489.548,23.396
4170.233,489.548,23.397
4170.433,489.545,23.397
4170.634,489.545,23.397
4170.834,489.545,23.397
4171.033,489.538,23.397
4171.233,489.538,23.397
4171.433,489.534,23.398
4171.633,489.534,23.398
4171.833,489.534,23.398
4172.033,489.524,23.398
4172.233,489.524,23.398
4172.433,489.514,23.399
4172.633,489.514,23.399
4172.833,489.517,23.399
4173.033,489.514,23.399
4173.234,489.514,23.399
4173.434,489.503,23.399
4173.633,489.503,23.4
4173.834,489.503,23.4
4174.033,489.503,23.4
4174.234,489.503,23.4
4174.434,489.493,23.4
4174.633,489.493,23.401
4174.834,489.482,23.401
4175.034,489.486,23.401
4175.234,489.486,23.401
4175.434,489.475,23.401
4175.633,489.475,23.401
4175.833,489.475,23.402
4176.033,489.465,23.402
4176.233,489.465,23.402
4176.433,489.455,23.402
4176.633,489.455,23.402
4176.834,489.455,23.403
4177.034,489.451,23.403
4177.233,489.451,23.403
4177.433,489.448,23.403
4177.634,489.448,23.403
4177.833,489.441,23.403
4178.033,489.434,23.404
4178.233,489.434,23.404
4178.433,489.434,23.404
4178.633,489.434,23.404
4178.833,489.434,23.404
4179.033,489.434,23.405
4179.233,489.434,23.405
4179.433,489.423,23.405
4179.633,489.423,23.405
4179.833,489.42,23.405
4180.033,489.406,23.405
4180.233,489.406,23.406
4180.434,489.402,23.406
4180.633,489.402,23.406
4180.833,489.402,23.406
4181.033,489.392,23.406
4181.234,489.392,23.406
4181.433,489.389,23.407
4181.633,489.389,23.407
4181.833,489.389,23.407
4182.033,489.382,23.407
4182.233,489.378,23.407
4182.434,489.378,23.408
4182.633,489.375,23.408
4182.834,489.371,23.408
4183.033,489.371,23.408
4183.233,489.361,23.408
4183.433,489.361,23.408
4183.633,489.361,23.409
4183.833,489.354,23.409
4184.034,489.354,23.409
4184.233,489.347,23.409
4184.434,489.347,23.409
4184.633,489.347,23.409
4184.833,489.343,23.41
4185.034,489.343,23.41
4185.233,489.336,23.41
4185.433,489.336,23.41
4185.633,489.333,23.41
4185.833,489.326,23.41
4186.033,489.326,23.411
4186.234,489.319,23.411
4186.434,489.319,23.411
4186.633,489.319,23.411
4186.833,489.319,23.411
4187.035,489.319,23.411
4187.233,489.316,23.412
4187.433,489.316,23.412
4187.633,489.316,23.412
4187.833,489.305,23.412
4188.033,489.305,23.412
4188.234,489.291,23.412
4188.433,489.288,23.413
4188.633,489.288,23.413
4188.833,489.281,23.413
4189.034,489.281,23.413
4189.233,489.274,23.413
4189.433,489.274,23.413
4189.633,489.274,23.414
4189.833,489.27,23.414
4190.034,489.27,23.414
4190.233,489.27,23.414
4190.433,489.264,23.414
4190.634,489.264,23.414
4190.833,489.257,23.415
4191.033,489.257,23.415
4191.234,489.25,23.415
4191.433,489.25,23.415
4191.633,489.246,23.415
4191.833,489.239,23.415
4192.033,489.239,23.416
4192.233,489.229,23.416
4192.433,489.229,23.416
4192.633,489.232,23.416
4192.833,489.229,23.416
4193.034,489.229,23.417
4193.234,489.218,23.417
4193.433,489.218,23.417
4193.633,489.218,23.417
4193.833,489.211,23.417
4194.034,489.211,23.417
4194.234,489.208,23.418
4194.433,489.208,23.418
4194.633,489.208,23.418
4194.833,489.194,23.418
4195.034,489.194,23.418
4195.233,489.194,23.418
4195.434,489.194,23.419
4195.633,489.194,23.419
4195.833,489.184,23.419
4196.033,489.184,23.419
4196.233,489.177,23.419
4196.433,489.177,23.419
4196.633,489.163,23.42
4196.833,489.166,23.42
4197.033,489.166,23.42
4197.234,489.163,23.42
4197.434,489.163,23.42
4197.634,489.163,23.42
4197.833,489.152,23.421
4198.033,489.152,23.421
4198.235,489.149,23.421
4198.433,489.149,23.421
4198.633,489.145,23.421
4198.833,489.142,23.421
4199.033,489.142,23.421
4199.234,489.132,23.422
4199.433,489.132,23.422
4199.633,489.132,23.422
4199.833,489.128,23.422
4200.033,489.128,23.422
4200.234,489.111,23.422
4200.433,489.111,23.423
4200.634,489.111,23.423
4200.834,489.104,23.423
4201.033,489.104,23.423
4201.233,489.107,23.423
4201.433,489.111,23.423
4201.634,489.111,23.424
4201.835,489.093,23.424
4202.033,489.093,23.424
4202.233,489.093,23.424
4202.433,489.086,23.424
4202.633,489.086,23.424
4202.834,489.083,23.424
4203.033,489.079,23.425
4203.233,489.079,23.425
4203.433,489.076,23.425
4203.633,489.076,23.425
4203.833,489.069,23.425
4204.034,489.069,23.425
4204.234,489.069,23.426
4204.433,489.062,23.426
4204.633,489.062,23.426
4204.833,489.052,23.426
4205.033,489.052,23.426
4205.233,489.052,23.426
4205.434,489.045,23.427
4205.635,489.045,23.427
4205.834,489.038,23.427
4206.034,489.038,23.427
4206.233,489.038,23.427
4206.433,489.024,23.427
4206.633,489.024,23.427
4206.833,489.017,23.428
4207.034,489.017,23.428
4207.233,489.02,23.428
4207.433,489.013,23.428
4207.633,489.013,23.428
4207.834,489.003,23.428
4208.033,488.999,23.429
4208.233,488.999,23.429
4208.433,488.999,23.429
4208.634,488.999,23.429
4208.834,488.993,23.429
4209.033,488.989,23.429
4209.233,488.989,23.429
4209.433,488.986,23.43
4209.633,488.986,23.43
4209.833,488.975,23.43
4210.034,488.968,23.43
4210.233,488.968,23.43
4210.434,488.965,23.43
4210.633,488.965,23.43
4210.833,488.965,23.431
4211.033,488.961,23.431
4211.233,488.961,23.431
4211.433,488.961,23.431
4211.633,488.947,23.431
4211.833,488.947,23.431
4212.033,488.947,23.432
4212.233,488.94,23.432
4212.434,488.94,23.432
4212.633,488.933,23.432
4212.833,488.93,23.432
4213.034,488.93,23.432
4213.234,488.927,23.432
4213.433,488.927,23.433
4213.633,488.927,23.433
4213.833,488.916,23.433
4214.034,488.916,23.433
4214.233,488.916,23.433
4214.433,488.916,23.433
4214.633,488.909,23.433
4214.833,488.906,23.434
4215.035,488.906,23.434
4215.233,488.888,23.434
4215.434,488.888,23.434
4215.633,488.892,23.434
4215.833,488.888,23.434
4216.034,488.888,23.434
4216.234,488.881,23.435
4216.434,488.881,23.435
4216.633,488.881,23.435
4216.833,488.874,23.435
4217.033,488.874,23.435
4217.233,488.874,23.435
4217.434,488.857,23.435
4217.634,488.857,23.436
4217.833,488.854,23.436
4218.033,488.854,23.436
4218.234,488.857,23.436
4218.433,488.847,23.436
4218.633,488.847,23.436
4218.833,488.836,23.436
4219.033,488.836,23.437
4219.233,488.836,23.437
4219.433,488.836,23.437
4219.634,488.836,23.437
4219.834,488.829,23.437
4220.034,488.829,23.437
4220.233,488.829,23.437
4220.433,488.812,23.437
4220.633,488.812,23.438
4220.833,488.808,23.438
4221.034,488.808,23.438
4221.233,488.808,23.438
4221.433,488.808,23.438
4221.633,488.808,23.438
4221.833,488.801,23.438
4222.033,488.801,23.439
4222.233,488.801,23.439
4222.433,488.788,23.439
4222.634,488.788,23.439
4222.833,488.774,23.439
4223.034,488.774,23.439
4223.233,488.774,23.439
4223.433,488.777,23.439
4223.633,488.777,23.44
4223.834,488.763,23.44
4224.033,488.763,23.44
4224.233,488.763,23.44
4224.433,488.756,23.44
4224.633,488.756,23.44
4224.833,488.753,23.44
4225.033,488.753,23.441
4225.233,488.753,23.441
4225.433,488.735,23.441
4225.633,488.735,23.441
4225.834,488.735,23.441
4226.033,488.735,23.441
4226.234,488.728,23.441
4226.433,488.722,23.441
4226.633,488.722,23.442
4226.833,488.718,23.442
4227.033,488.718,23.442
4227.234,488.711,23.442
4227.433,488.708,23.442
4227.633,488.708,23.442
4227.833,488.704,23.442
4228.033,488.704,23.442
4228.233,488.694,23.443
4228.433,488.69,23.443
4228.634,488.69,23.443
4228.833,488.69,23.443
4229.033,488.69,23.443
4229.233,488.687,23.443
4229.433,488.68,23.443
4229.633,488.68,23.444
4229.833,488.673,23.444
4230.034,488.673,23.444
4230.233,488.673,23.444
4230.433,488.659,23.444
4230.634,488.659,23.444
4230.834,488.656,23.444
4231.033,488.656,23.444
4231.233,488.656,23.445
4231.433,488.649,23.445
4231.633,488.649,23.445
4231.833,488.645,23.445
4232.033,488.642,23.445
4232.233,488.642,23.445
4232.434,488.635,23.445
4232.633,488.635,23.445
4232.833,488.635,23.445
4233.033,488.617,23.446
4233.233,488.617,23.446
4233.433,488.614,23.446
4233.634,488.614,23.446
4233.833,488.614,23.446
4234.033,488.603,23.446
4234.233,488.603,23.446
4234.433,488.6,23.446
4234.633,488.6,23.447
4234.833,488.6,23.447
4235.033,488.586,23.447
4235.234,488.586,23.447
4235.434,488.583,23.447
4235.634,488.583,23.447
4235.834,488.583,23.447
4236.033,488.579,23.447
4236.233,488.579,23.447
4236.434,488.572,23.448
4236.633,488.572,23.448
4236.833,488.572,23.448
4237.033,488.565,23.448
4237.233,488.565,23.448
4237.433,488.551,23.448
4237.634,488.551,23.448
4237.835,488.551,23.448
4238.033,488.548,23.448
4238.234,488.548,23.449
4238.433,488.541,23.449
4238.633,488.537,23.449
4238.834,488.537,23.449
4239.033,488.534,23.449
4239.233,488.534,23.449
4239.433,488.534,23.449
4239.633,488.52,23.449
4239.833,488.52,23.449
4240.034,488.517,23.449
4240.233,488.506,23.45
4240.434,488.506,23.45
4240.633,488.503,23.45
4240.833,488.499,23.45
4241.033,488.499,23.45
4241.233,488.492,23.45
4241.434,488.485,23.45
4241.633,488.485,23.45
4241.833,488.482,23.45
4242.034,488.482,23.451
4242.233,488.482,23.451
4242.433,488.468,23.451
4242.633,488.468,23.451
4242.833,488.468,23.451
4243.033,488.468,23.451
4243.234,488.468,23.451
4243.433,488.457,23.451
4243.633,488.457,23.451
4243.833,488.457,23.451
4244.033,488.447,23.452
4244.233,488.447,23.452
4244.434,488.44,23.452
4244.633,488.44,23.452
4244.834,488.44,23.452
4245.033,488.433,23.452
4245.234,488.433,23.452
4245.434,488.426,23.452
4245.634,488.426,23.452
4245.833,488.426,23.452
4246.033,488.419,23.452
4246.233,488.419,23.453
4246.434,488.412,23.453
4246.633,488.405,23.453
4246.833,488.405,23.453
4247.033,488.405,23.453
4247.234,488.405,23.453
4247.433,488.402,23.453
4247.633,488.385,23.453
4247.833,488.385,23.453
4248.033,488.388,23.453
4248.233,488.388,23.453
4248.434,488.388,23.453
4248.634,488.381,23.454
4248.834,488.381,23.454
4249.033,488.367,23.454
4249.234,488.367,23.454
4249.434,488.367,23.454
4249.633,488.364,23.454
4249.833,488.364,23.454
4250.033,488.36,23.454
4250.233,488.353,23.454
4250.433,488.353,23.454
4250.633,488.35,23.454
4250.833,488.35,23.454
4251.033,488.35,23.454
4251.233,488.332,23.454
4251.433,488.332,23.454
4251.633,488.336,23.455
4251.833,488.336,23.455
4252.033,488.336,23.455
4252.233,488.322,23.455
4252.433,488.322,23.455
4252.634,488.318,23.455
4252.833,488.312,23.455
4253.034,488.312,23.455
4253.233,488.308,23.455
4253.433,488.308,23.455
4253.633,488.308,23.455
4253.833,488.305,23.455
4254.034,488.305,23.455
4254.233,488.298,23.455
4254.433,488.298,23.455
4254.633,488.298,23.455
4254.833,488.28,23.456
4255.033,488.28,23.456
4255.234,488.28,23.456
4255.433,488.273,23.456
4255.633,488.273,23.456
4255.833,488.277,23.456
4256.033,488.277,23.456
4256.234,488.27,23.456
4256.433,488.27,23.456
4256.633,488.27,23.456
